Don Silva,5408860419,98
Joe Maher,2536061197,23
Marco Allen,6842864629,30
Ronnie Willingham,1997878255,30
Jennifer Tallman,6666898203,15
Edith Dahlberg,5974151985,60
Annie Espy,8234449658,72
Fiona Steel,4480283364,98
Ronnie Willingham,1997878255,57
Marisol Youngdahl,8488983320,5
Justin Gugino,5295581438,9
Norman Solomon,3061230256,25
Bobby Basha,8514025694,61
Franklin Winner,1214777856,4
Jacob Tejeiro,6194278929,89
Evelyn Tisby,7040215962,24
Nelly Mariska,5680093184,8
Judy Logan,4956320192,55
Richard Garcia,7451679128,83
Thad Griswell,3622127749,1
Barbara Merchant,5633768433,88
Donnette Chatman,1837458343,48
Cristina Stevens,7234024212,25
Joanne Provencher,4005706735,94
Alice Cordova,2074430085,59
Anne Gann,2069326775,95
Monica Bunch,8078030911,17
Derek Broady,7382698515,94
Evelyn Tisby,7040215962,43
Lea Grimmett,6728411183,6
Myrtle Blaney,6311860475,67
Tina Silkenson,4667071318,53
Paul Sun,6932062639,6
Tammy Wallace,2468689981,33
Christy Narvaez,1186727991,65
Brad Vaughn,4826622128,52
Mildred Yarbrough,8142322418,36
Dean Pou,3220495096,12
Curtis Pridgen,4008092492,22
Raquel Paoli,6228030292,39
Albert Staggs,9761552578,68
Doreen Whittingham,8068327779,84
Matthew Ernst,6625534167,48
Heather Becerra,9495118839,42
Jeannine Josefy,1986840878,31
Candice Rhodes,8891275714,62
Dennis Cournoyer,4160653963,9
Michael Sotello,8734094224,67
Margarita Medeiros,9413868181,65
Ilene Shelton,5412708752,100
Mike Watters,4026352214,72
Jeannie Murry,9393588821,66
Ben Lowe,5977191131,63
Stefan Vandyke,3009452323,92
Nadia Vannote,3583396495,44
Andreas Rivera,3579109638,41
Emilio Adamczak,6224823193,13
Kenneth Tao,2803573666,85
Ingeborg Mccurren,9453054149,4
Jacqueline Swank,9305074658,26
Beverly Beard,3694979461,67
Andre Gillard,7772205237,10
Chad Chase,3604005478,84
Shaunda Newton,2800210790,22
Geraldine Sheehy,8919752854,34
Shirley Locket,6200472378,88
Ethel Bagley,8481409615,40
Letha Turner,4237368204,27
Layla Hitch,3963167596,69
Yvette Mcmorran,7120186336,91
Tommy Evans,9929132951,61
Andrew Ack,7742309016,80
Odell Wyatt,1692852479,15
Edwin Swinehart,5806588223,93
Scott Mulloy,8808806540,55
Glen Fiedler,6112156028,31
Clara Disimone,2967444208,95
Lynne Chevrette,8953807095,3
Bernice Wyss,1545597502,44
Ronnie Willingham,1997878255,44
Kirsten Yang,8526444944,31
Brad Vaughn,4826622128,21
Dessie Stenson,1945030716,76
Roseanne Naz,9623089171,20
Chelsey Chaput,5760441039,60
Curtis Pridgen,4008092492,3
Tommy Evans,9929132951,49
Tina Silkenson,4667071318,78
Katherine Noggler,7066895295,4
Chelsey Chaput,5760441039,14
Micheal James,8956748502,91
Ben Lowe,5977191131,76
Wayne Derogatis,2088508289,63
Tanya Daughtridge,1890374390,38
Dana Roberts,6445845228,26
Connie Marquez,9395673862,69
Frank Rubalcava,3024161659,31
Rosie Frye,4536789625,47
Rosamond Mccain,9778626574,20
Derick Gates,1625327687,57
Orpha Kuman,3375172038,35
Sondra Feddersen,3071996698,61
Nora Gallant,9136755042,31
Edith Dahlberg,5974151985,56
Joanne Provencher,4005706735,20
Don Silva,5408860419,63
Anna Andrews,2973801368,31
Joyce Lyons,5992336354,18
William Moody,2496114910,9
Clorinda Freiler,3378807032,69
Krystal Clifford,6979480221,2
Nadine Barraza,1927161907,8
Chris Garner,4386864085,52
Chelsey Chaput,5760441039,6
Natalie Wooley,4141144560,89
Chester Allison,2878455949,33
Eloise Gailes,4990730430,7
Edna Reeves,2503166819,61
Lloyd Clearwater,3654021990,26
Frances Herrera,1064904880,79
Scott Mulloy,8808806540,75
Weston Brown,5199348667,5
Denise Osteen,7457966868,71
Timothy Gilmore,3189894086,17
Clara Disimone,2967444208,39
Helen Ard,4749090867,77
Bettye Orahood,9587835834,25
Corene Word,9128870721,84
Joseph Benefield,5370841233,82
Freddie Hugle,5029454026,13
Calvin Huson,6775023683,81
George Spaulding,2742745749,61
Jeffrey Jimenez,9711751623,50
Andre Gillard,7772205237,59
Anthony Mary,9432332373,98
Evelyn Tisby,7040215962,100
Jean Diem,8242907365,3
Myron Holland,6642139372,49
Shawn Vela,7845157610,60
Dina Haffey,6941008808,45
Kurtis Edward,8783632415,2
Nathan Ugarte,8073835294,77
Natalie Wooley,4141144560,80
Amy Burgoyne,5123914664,28
Sarah Acosta,6415452422,91
Barry Houis,8541143990,65
Luz Hinkle,4648258162,85
Jay Baggett,5650056107,60
Michael Sotello,8734094224,56
Carol Christensen,5322092808,19
Roxanne Quezada,9123543066,46
Andrea Blomdahl,6737352720,40
Cynthia George,9715620793,48
Johnny Bittinger,6910281750,32
Gretchen Matthew,3594141987,47
Carrie Fiorentino,6259249156,84
Craig Bushee,9971182399,46
Randall Moye,6070350202,12
Sam Kramer,3414649212,89
Sondra Feddersen,3071996698,66
Tish Luhman,9911190353,74
Samuel Pacheco,9134662166,45
Chad Chase,3604005478,8
Clorinda Freiler,3378807032,39
Jack Frankum,1966721890,69
Kirsten Yang,8526444944,53
William Moody,2496114910,62
Cristina Stevens,7234024212,62
Glenn Ohanlon,9480435891,82
Linda Camacho,1439445593,33
Theresa Guidry,7506713547,29
Shawn Vela,7845157610,14
Alan Howard,9399441984,80
Erica Renteria,4053840791,56
Veronica Kennedy,8467968411,65
Wesley Walker,3795692003,6
Jonathan Bunting,1306231477,38
Luella Robinson,7477637128,44
Marissa Trombley,8734779864,11
Lucila Coelho,6696442327,91
Ramona Moore,1167133193,28
Eileen Corea,7967609630,34
Alice Cordova,2074430085,78
Celia Barlow,5492142496,9
Luz Hinkle,4648258162,88
Kendra Leach,2707997285,66
Joyce Lyons,5992336354,53
Margaret Rose,9597997461,83
Celeste Bowling,2468219578,39
Don Silva,5408860419,8
Candace Timmons,1448364026,94
Isabel Hartman,3047747804,17
Chris Garner,4386864085,32
Edith Dahlberg,5974151985,88
Lucas Amato,8037744833,32
Tommy Evans,9929132951,98
Brad Vaughn,4826622128,64
Cheryl Hodgson,5281293009,11
Celia Barlow,5492142496,1
Gregory Bachtold,1127931974,32
Kari Huston,2938101848,89
Lucas Amato,8037744833,6
Angel Zach,5777803647,1
Peter Harnish,2639530142,46
Daniel Youngblood,8617097507,16
Harry Mullin,9198971425,89
Clorinda Freiler,3378807032,100
Terry Corrie,5280069950,47
Kimberly Obrien,1504864778,38
Marcus Sloan,4001962756,1
Virgil Cartright,4887487244,21
Rosa Messina,6365647850,78
Larry Thomas,7926900873,18
Latesha Gillies,4356807220,28
Randy Diehl,8158322784,50
Andre Gillard,7772205237,15
Alfredo Bynum,8710795890,49
Jose Mattingly,1595964327,11
Celestina Pottinger,2019195491,27
Ruth Keys,8267467681,5
Christy Narvaez,1186727991,88
Donna White,3387799669,49
Joseph Benefield,5370841233,28
Terence Dobbins,4051298591,99
Edith Dahlberg,5974151985,11
Bettye Orahood,9587835834,8
Crystal Cornman,8083229286,76
Kellie Herring,1319291536,61
Chad Chase,3604005478,25
Dane Satterfield,8167802913,67
Elisa Fouts,5062885861,28
James Hagee,2581428688,98
Franklin Winner,1214777856,94
Debra Knox,9081704868,88
Kaitlyn Harbison,9438173630,10
Dwayne Dawkins,1877262469,23
Jose Mattingly,1595964327,28
Jerry Pompa,4004266086,0
Dustin Arterberry,3254882696,13
Bobby Basha,8514025694,64
Fiona Steel,4480283364,92
Johnny Bittinger,6910281750,74
Bobbie Hamel,5349030657,34
Henry Richter,1792714783,65
Patricia Paxton,9517982314,42
Dale Taube,8214340376,40
Dillon Milne,6630561999,18
Joyce Lyons,5992336354,27
Fredrick Weaver,7281245173,62
Dane Satterfield,8167802913,52
Melissa Bates,2153396494,39
Robert Tracy,1607232282,54
Bettye Orahood,9587835834,69
Tabitha Mcnorton,1003284880,31
Casey Pass,7840655637,34
Monica Bunch,8078030911,87
Stefani Sellers,6620147907,82
Sharon Ottinger,6609278998,35
Derek Broady,7382698515,75
Weston Brown,5199348667,66
Sheryl Hutchison,4653374013,67
Brad Vaughn,4826622128,31
Brian Gill,8680047499,100
Morgan Grayson,6881413420,2
Rosalee Barkley,4207963118,83
Charlotte Amerson,8120117773,76
Sally Chirinos,1993007765,29
Jamal Mcginnis,5974565724,86
Gloria Morris,2614886637,8
Rosalia Kurz,4909079217,67
Teresa Nunn,7982453561,69
Lucas Amato,8037744833,38
Isabel Hartman,3047747804,85
Letha Turner,4237368204,46
Jeannine Josefy,1986840878,92
Edith Dahlberg,5974151985,2
Deborah Montgomery,1507756524,41
Diana Umbaugh,4836855935,35
Tessie Liu,8414793785,27
Marisol Youngdahl,8488983320,8
Candice Rhodes,8891275714,82
Jenny Cogar,3645284511,71
Seth Dick,6511192280,83
Ida Ovall,4823116217,34
Lillian Harman,5890484961,95
Alva Meister,3676307981,24
Justine Pemberton,4569207625,29
Craig Bushee,9971182399,63
Matthew Ernst,6625534167,93
Carolyn Hobgood,5981583951,81
Theresa Guidry,7506713547,10
Freeda Messner,5215175228,65
Jodi Bradburn,5424206589,9
Lloyd Clearwater,3654021990,93
Randy Diehl,8158322784,41
Stacey Resner,8396694370,70
Edith Dahlberg,5974151985,23
Dale Taube,8214340376,14
Barry Houis,8541143990,37
Miriam Rentschler,6074798755,75
Eloise Gailes,4990730430,22
Helene Hong,6370762874,51
Susan Vantull,1186185242,54
Freda Hill,4676845793,51
Amy Burgoyne,5123914664,5
Irene Buggie,9682399950,36
Suzanne Hrbacek,6901322111,0
Geraldine Sheehy,8919752854,24
Tanya Daughtridge,1890374390,64
Adam Elbert,2032988871,79
Yvonne Lane,4985856421,58
Dillon Milne,6630561999,56
Henry Richter,1792714783,28
Tyrone Morgan,3606739447,43
Ilene Shelton,5412708752,29
Joseph Benefield,5370841233,83
Tara Ward,9677314498,74
Elizabeth Crawford,2576802149,67
Bobbie Hamel,5349030657,73
Ivory Gillaspie,8687461185,83
Pamela Peloquin,4774654633,44
Claudia Sumner,4398047837,83
Earnest Harvey,3738786213,79
Glen Fiedler,6112156028,3
Shauna Santana,9706035609,72
Chad Chase,3604005478,4
Jesus Heefner,5231546952,32
Jill Brien,9303130944,49
Stacy Santa,6335324596,27
Tara Ward,9677314498,3
Seth Dick,6511192280,97
Jamie Kendell,4520729518,58
Chelsea Drake,9160413664,89
Celestina Pottinger,2019195491,13
Lillian Harman,5890484961,51
Herschel Kingsbury,2688139579,13
Nilsa Farmer,9221595829,75
Joanne Provencher,4005706735,83
Phillip French,2042824813,95
Benjamin Barnes,7217490312,53
Paul Sun,6932062639,75
Douglas Oneal,3074036453,33
Melissa Bates,2153396494,55
Barry Houis,8541143990,11
Dillon Milne,6630561999,85
Mai Thornton,4863504992,10
Evelyn Tisby,7040215962,4
Lissette Caplinger,9563163627,35
Whitney Farris,3601432775,34
Barry Houis,8541143990,74
Leon Sorrells,1027840507,31
Joy Boone,7074547732,21
Robert Tracy,1607232282,6
Franklin Winner,1214777856,9
Toby Stewart,2406435009,55
Angel Zach,5777803647,32
Dwayne Dawkins,1877262469,92
Dillon Milne,6630561999,31
Arthur Watson,8560144992,72
Chelsea Drake,9160413664,28
Anthony Mary,9432332373,71
Ben Lowe,5977191131,88
Arielle Caton,2457140087,70
Frances Herrera,1064904880,48
Carlos Sorg,5073656139,57
Theodore Irons,6042703990,66
Rosa Messina,6365647850,42
Lewis Cox,6747941760,73
Nathan Ugarte,8073835294,45
Ida Ovall,4823116217,83
Ester Anderson,7846707590,38
Cecile Palacio,6849686145,83
Nita Dworkin,2774503498,21
Randall Moye,6070350202,47
Frederick Gillespie,6867413271,6
Isaias Yetter,4499839806,85
Zachary Cohen,8566106816,39
Holly Castillo,6960157493,86
Alison Elliott,2203986157,89
Jason Hamblin,1115832349,12
Denise Osteen,7457966868,92
Shannon Engleberg,1631218058,75
Barry Houis,8541143990,22
Johnathan Kilgore,5848775028,85
Flor Vega,4433809778,1
Ramon Hardy,6628347926,48
Bruce Bryan,1208844486,78
Catherine Ford,8301001417,50
Latashia Hildebrandt,2329508031,7
Sabrina Araujo,1141686510,58
Renee Barnett,6932079464,88
Rosalia Kurz,4909079217,41
Edna Reeves,2503166819,91
Ronnie Willingham,1997878255,93
Derick Gates,1625327687,91
Jessie Orosz,4117711611,53
Robyn Holstine,9017399531,62
Kevin Broaddus,5058165330,57
Kenneth Tao,2803573666,30
Mandy Jeffries,5103155952,56
Julie Zuniga,6487198463,33
Afton Cheek,6081464534,88
Roseanne Naz,9623089171,38
Veronica Kennedy,8467968411,16
Franklin Winner,1214777856,60
Andre Gillard,7772205237,90
Todd Clapp,8932190664,51
Kathaleen Wakefield,4052865034,24
Evelyn Tisby,7040215962,90
Brenda Shah,1763210060,18
Randall Moye,6070350202,68
Roseanne Naz,9623089171,73
Violet Hebrank,4815274547,73
Henry Richter,1792714783,70
Todd Clapp,8932190664,19
Christy Narvaez,1186727991,75
Stefani Sellers,6620147907,12
Michael Sotello,8734094224,40
Vera Crockette,7374476047,6
Celia Barlow,5492142496,34
Jessica Cummins,1104024058,45
Toby Stewart,2406435009,17
Eric Reigle,3956489075,19
Renee Barnett,6932079464,92
Ralph Medina,3789207993,33
Alfredo Bynum,8710795890,69
Carmon Arrington,2461995619,79
Orpha Kuman,3375172038,78
Odell Wyatt,1692852479,63
Tamra Paul,7436763795,97
Phillip French,2042824813,90
Kelly Zettlemoyer,8371087716,62
Mike Watters,4026352214,87
Simone Watford,1915371699,10
Johnny Bittinger,6910281750,55
Cora Pendarvis,7031787665,64
Paul Sun,6932062639,88
Cora Pendarvis,7031787665,22
Freddie Hugle,5029454026,70
Susan Vantull,1186185242,63
Randy Diehl,8158322784,82
Franklin Winner,1214777856,52
Franklin Winner,1214777856,64
Hector Mcguirl,4961689656,92
Vanessa Rodriquez,3537703821,64
Shirley Locket,6200472378,62
Joy Boone,7074547732,1
Darla Kahill,5715493283,23
Jesus Heefner,5231546952,79
Yvette Mcmorran,7120186336,99
Bonnie Stromain,8375877955,7
Gretchen Matthew,3594141987,92
Peggy Hildebrand,6325090352,31
Randy Diehl,8158322784,48
Zena Roger,7163564196,77
Scott Mulloy,8808806540,82
Eugene Downing,8408249036,82
Oscar Channell,8518974070,73
Henry Richter,1792714783,37
Mark Ferguson,2357920735,1
Dustin Arterberry,3254882696,53
Sharon Ottinger,6609278998,25
Kari Huston,2938101848,94
Angel Zach,5777803647,84
Frederick Gillespie,6867413271,48
Tonya Baley,4552895267,32
Stephen Catt,9821989839,66
Lillian Harman,5890484961,16
Keisha Eagan,5694982994,28
Troy Nicholson,9227610709,5
Jacob Tejeiro,6194278929,1
Joshua Avitia,7949216258,23
Pamela Peloquin,4774654633,75
Carolyn Hobgood,5981583951,95
Loren Nunes,5682964655,64
William Moody,2496114910,58
Randall Moye,6070350202,86
Frank Rubalcava,3024161659,22
Beatrice Fell,2144544909,27
Jerome Lindgren,4000209137,80
Jena Bauer,9254042610,7
Erin Adams,1078301295,61
Mabel Boughton,5809642156,51
Latesha Gillies,4356807220,68
Lura Jemerson,3975911449,17
Jim Chafin,9478693165,57
Joyce Lyons,5992336354,10
Joel Calle,2961766600,87
Sondra Feddersen,3071996698,11
Joannie Trevino,6716770584,74
Lillie Rene,4041335708,53
Tabitha Mcnorton,1003284880,46
Eileen Corea,7967609630,93
Cindy Gaskill,4768725232,73
Joanne Provencher,4005706735,55
Brad Vaughn,4826622128,94
Francisco Mcclellan,7806716476,5
Paul Sun,6932062639,40
Maria Kleinknecht,7922055778,49
Andreas Rivera,3579109638,33
Marilyn Matthews,6880154353,58
Joanne Provencher,4005706735,18
Gloria Morris,2614886637,9
Luz Hinkle,4648258162,92
Sean Martinez,8113000865,50
Martha Guild,8257694445,53
Luz Hinkle,4648258162,43
Kimberly Obrien,1504864778,1
Ellen Bernier,6878949796,42
Dora Lassiter,9249288389,28
Evan Sutton,9080615310,1
Kristina Pugh,3556348717,4
Terry Corrie,5280069950,6
Duane Brooks,1725673767,24
Wesley Walker,3795692003,40
Myrtle Blaney,6311860475,19
Fiona Steel,4480283364,11
Kimberly Obrien,1504864778,65
Pablo Bankard,1264720261,38
Miriam Rentschler,6074798755,45
Mamie Ferreira,5896743906,58
Simone Watford,1915371699,75
Andreas Rivera,3579109638,98
Jamal Mcginnis,5974565724,50
Robin Stinson,6719938732,64
Ricardo Preciado,3391459427,33
Michael Sotello,8734094224,28
Patricia Paxton,9517982314,86
Sara Whish,5669542143,33
Wanda Urban,3818844195,27
Ruby Cobb,1830190004,35
Alan Howard,9399441984,68
Afton Cheek,6081464534,42
Freida Pogue,7015377715,93
Layla Hitch,3963167596,28
Peggy Hildebrand,6325090352,23
Joshua Avitia,7949216258,75
Marcus Sloan,4001962756,53
Chester Allison,2878455949,15
Sonya Hawkins,5255635901,63
Vicki Hopf,8567464249,28
Donald Mcrae,9920897415,21
Jose Mattingly,1595964327,44
Peter Harnish,2639530142,67
Henry Richter,1792714783,4
Jessica Cummins,1104024058,57
Amy Burgoyne,5123914664,86
Justin Gugino,5295581438,13
Debra Knox,9081704868,2
Juan Wenger,4748875981,70
Megan Mccray,9743235834,67
Jeremy Park,8645323096,88
Kristina Pugh,3556348717,98
Ruth Keys,8267467681,70
Ron Coronado,4505393190,37
Tabitha Mcnorton,1003284880,85
Robin Stinson,6719938732,29
Freeda Messner,5215175228,17
Mike Watters,4026352214,9
Dwayne Dawkins,1877262469,70
Yolanda Torpey,1895023537,82
Harold Fields,5855507010,93
Natalie Wooley,4141144560,6
Geraldine Sheehy,8919752854,8
Elizabeth Crawford,2576802149,92
Anne Gann,2069326775,99
Pamela Peloquin,4774654633,46
Rudolph Sweeney,5255899337,52
Cleveland Risher,3705071866,43
Seth Dick,6511192280,23
Christopher Fabian,5075984823,45
Frances Herrera,1064904880,43
Rosalind Brassard,2723230111,41
Marco Allen,6842864629,47
Carmon Arrington,2461995619,16
Tessie Liu,8414793785,77
Christina Blount,5689948279,30
Leon Sorrells,1027840507,95
Yesenia Santamaria,7795859657,32
Fred Casey,1894072749,78
Sharon Ottinger,6609278998,25
Renee Barnett,6932079464,86
Lillian Harman,5890484961,46
Meta Quick,6436491440,17
Jenny Cogar,3645284511,15
Jay Baggett,5650056107,68
Denver Flowers,2919680700,77
Sharon Ottinger,6609278998,79
Lawrence Navejas,9469391370,36
Kendra Leach,2707997285,99
Jo Hoover,2974094297,25
Hector Mcguirl,4961689656,48
Loren Nunes,5682964655,50
Gilberto Tolliver,2744436821,12
Marion Leahy,8267219406,14
Stacey Resner,8396694370,3
Ivory Gillaspie,8687461185,25
Violet Hebrank,4815274547,26
Ester Anderson,7846707590,33
Joy Boone,7074547732,53
Evelyn Tisby,7040215962,19
Linda Camacho,1439445593,63
Stephen Catt,9821989839,42
Toni Chiquito,3488078401,1
Virgil Cartright,4887487244,74
Demetria Noonan,6732575215,45
Jena Bauer,9254042610,43
Monica Bunch,8078030911,59
Sonya Hawkins,5255635901,96
Dustin Arterberry,3254882696,64
Nicholas Blazek,9948141907,50
Samuel Pacheco,9134662166,23
Robyn Holstine,9017399531,53
Holly Castillo,6960157493,10
Candace Timmons,1448364026,12
Jordan Caron,6621447047,12
Philip Baker,8319107550,26
Denise Osteen,7457966868,17
Juana Giordano,3845167957,64
Jeff Viesselman,1142553501,56
Nancy Romero,1744415584,84
Layla Hitch,3963167596,50
Tonya Baley,4552895267,74
Kelly Zettlemoyer,8371087716,30
Jesus Heefner,5231546952,10
Ellis Edgin,9983368047,80
Martin Haas,3559158776,36
Robin Stinson,6719938732,20
Matthew Ernst,6625534167,48
Jennifer Tallman,6666898203,73
Ola Littlewood,9581496604,15
Robin Stinson,6719938732,87
Kellie Herring,1319291536,13
Debra Knox,9081704868,27
Afton Cheek,6081464534,79
Donna White,3387799669,5
Jerome Lindgren,4000209137,7
Alison Elliott,2203986157,81
Jesus Heefner,5231546952,61
Yvette Mcmorran,7120186336,46
Scott Mulloy,8808806540,12
James Hagee,2581428688,93
Alexis Tada,8393121901,38
Dane Satterfield,8167802913,61
Anita Wright,6958563584,24
Steven Padilla,2827610931,90
Ann Taylor,1947760941,27
Casey Pass,7840655637,59
Herschel Kingsbury,2688139579,19
Tanya Daughtridge,1890374390,10
Lillian Harman,5890484961,53
Misty Causey,5009404596,24
Natalie Wooley,4141144560,100
Hilda Hu,1715503803,27
Guadalupe Ferretti,2486113261,62
Heidi Parks,6900600874,9
Myrtle Blaney,6311860475,60
Nancy Romero,1744415584,61
Cora Pendarvis,7031787665,97
Tamra Paul,7436763795,90
Gladys Hatfield,2162405770,42
Frances Herrera,1064904880,63
Maureen Browne,8040452455,67
Carroll Daigle,2311266453,59
Ilene Shelton,5412708752,80
Eloise Gailes,4990730430,47
Carrie Fiorentino,6259249156,88
Amanda Arnold,2632120346,87
Derek Broady,7382698515,77
Morgan Grayson,6881413420,34
Kathryn Slater,7291979909,85
Annie Espy,8234449658,39
Jean Diem,8242907365,92
Tommy Evans,9929132951,91
Claude Arneecher,9865126676,55
Alex Jewell,7111635436,87
Frank Rubalcava,3024161659,75
Harry Mullin,9198971425,74
Stefanie Day,9813439443,46
Wayne Derogatis,2088508289,60
Larry Thomas,7926900873,78
Marissa Trombley,8734779864,17
Dora Lassiter,9249288389,42
Marco Allen,6842864629,60
Dora Lassiter,9249288389,60
Jeannie Murry,9393588821,20
Tessie Liu,8414793785,95
Nicole Ousley,2802380939,17
Peter Harnish,2639530142,8
Maurine Newman,5642041569,63
Herbert Risinger,1714998117,9
Mike Watters,4026352214,16
Virgil Cartright,4887487244,13
Jeremy Park,8645323096,20
Eileen Corea,7967609630,74
Kellie Herring,1319291536,80
Wayne Derogatis,2088508289,5
John Wilson,8911791078,90
Claudia Sumner,4398047837,21
Carlotta Walden,1797288667,25
Stefani Sellers,6620147907,51
Julie Zuniga,6487198463,17
Arthur Watson,8560144992,15
Rosie Frye,4536789625,49
Carmon Arrington,2461995619,54
Raquel Paoli,6228030292,37
Marcus Sloan,4001962756,25
Paula Schofield,9059021437,8
Loren Nunes,5682964655,35
Alice Cordova,2074430085,100
Dina Haffey,6941008808,90
Julie Zuniga,6487198463,0
William Moody,2496114910,21
Julie Zuniga,6487198463,13
Barbara Merchant,5633768433,93
Sarah Acosta,6415452422,11
Nora Gallant,9136755042,3
Joyce Lyons,5992336354,19
Mavis Rasmussen,6530364041,54
Walter Koelling,7800060018,49
Jennifer Tallman,6666898203,77
Harriet Leedom,1167982995,14
Lynne Chevrette,8953807095,42
Kimberly Obrien,1504864778,75
Tony Richmond,6073248652,13
Fredrick Weaver,7281245173,15
Ben Lowe,5977191131,75
Vincent Vanderhorst,2428555303,43
Sara Whish,5669542143,82
Francisco Mcclellan,7806716476,86
Wayne Derogatis,2088508289,3
Katherine Noggler,7066895295,91
Stephanie Vang,8823472303,50
Kelly Zettlemoyer,8371087716,34
Ivory Gillaspie,8687461185,90
Rosie Frye,4536789625,69
Joyce Lyons,5992336354,0
Johnny Bittinger,6910281750,39
Frederick Gillespie,6867413271,15
Margarita Medeiros,9413868181,15
Freda Hill,4676845793,44
Albert Staggs,9761552578,64
Myron Holland,6642139372,87
Peggy Hildebrand,6325090352,68
Cheryl Hodgson,5281293009,75
Casey Pass,7840655637,14
Karla Chappell,8714121269,11
Crystal Cornman,8083229286,40
Chad Chase,3604005478,73
Dawn Reed,4941840709,46
Celia Barlow,5492142496,6
Megan Mccray,9743235834,65
Sheryl Hutchison,4653374013,42
Stefani Sellers,6620147907,67
Heidi Parks,6900600874,15
Scott Mulloy,8808806540,77
Marilyn Matthews,6880154353,53
Harold Fields,5855507010,3
Carlotta Walden,1797288667,72
Rosalia Kurz,4909079217,20
Harry Mullin,9198971425,72
Frederick Gillespie,6867413271,58
Annie Espy,8234449658,66
Arielle Caton,2457140087,66
Bobby Basha,8514025694,63
Lindsay Dickerson,6335324398,74
Kathy Tubbs,9818010228,51
Alfredo Bynum,8710795890,32
Cecile Palacio,6849686145,32
Irma Kirwan,4275628256,13
Guadalupe Ferretti,2486113261,50
Jacqueline Swank,9305074658,54
Tamra Paul,7436763795,99
Rebecca Jessee,4833446520,4
Janet Depaul,2122586984,77
Glenn Ohanlon,9480435891,94
Jerry Pompa,4004266086,23
Jodi Bradburn,5424206589,0
Yvette Mcmorran,7120186336,50
Erica Renteria,4053840791,10
Renee Barnett,6932079464,25
Claudia Sumner,4398047837,67
Mabel Boughton,5809642156,3
